riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs10906923-A	1E-8	-	0.694	1.0752687	-	[1.04-1.1]	ITGA8	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	10:15527599	28892059	"Chang D"
rs8005172-T	9E-11	-	0.424	1.08	-	[1.05-1.10]	GPR65	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	14:88006268	28892059	"Chang D"
rs11343-T	9E-11	-	0.454	1.07	-	[1.05-1.10]	SYT17	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	16:19268142	28892059	"Chang D"
rs4784227-T	1E-10	-	0.265	1.09	-	[1.06-1.12]	CASC16	"Parkinson's disease"	"Parkinson disease"	-	GCST004902	16:52565276	28892059	"Chang D"
rs116504637-T	1E-6	-	0.74	-	"0.35 unit increase"	[0.21-0.49]	CYP4Z1	"Parkinson's disease motor subtype (tremor dominant vs postural instability/gait difficulty)"	"Parkinson disease"	-	GCST90000014	1:47092261	33987465	"Alfradique-Dunham I"
rs11949046-T	2E-6	-	0.89	-	"0.54 unit increase"	[0.32-0.76]	GABRG2,RNU6-164P	"Parkinson's disease motor subtype (tremor dominant vs postural instability/gait difficulty)"	"Parkinson disease"	-	GCST90000014	5:162251793	33987465	"Alfradique-Dunham I"
rs78926797-A	2E-6	-	0.6	-	"0.3 unit decrease"	[0.18-0.42]	TMC5	"Parkinson's disease motor subtype (tremor dominant vs postural instability/gait difficulty)"	"Parkinson disease"	-	GCST90000014	16:19491341	33987465	"Alfradique-Dunham I"
rs6932127-T	3E-6	-	0.89	-	"0.46 unit decrease"	[0.26-0.66]	RNF217-AS1,NKAIN2	"Parkinson's disease motor subtype (tremor dominant vs postural instability/gait difficulty)"	"Parkinson disease"	-	GCST90000014	6:124786353	33987465	"Alfradique-Dunham I"
rs55971529-A	4E-6	-	0.97	-	"1.08 unit decrease"	[0.63-1.53]	LINC01495,FANCF	"Parkinson's disease motor subtype (tremor dominant vs postural instability/gait difficulty)"	"Parkinson disease"	-	GCST90000014	11:22561522	33987465	"Alfradique-Dunham I"
rs988295487-C	5E-6	-	0.96	-	"0.84 unit decrease"	[0.49-1.19]	TPI1P1,RNU6-161P	"Parkinson's disease motor subtype (tremor dominant vs postural instability/gait difficulty)"	"Parkinson disease"	-	GCST90000014	1:76725240	33987465	"Alfradique-Dunham I"
rs13330839-A	7E-6	-	0.87	-	"0.47 unit decrease"	[0.27-0.67]	CDH13,RN7SKP190	"Parkinson's disease motor subtype (tremor dominant vs postural instability/gait difficulty)"	"Parkinson disease"	-	GCST90000014	16:82246021	33987465	"Alfradique-Dunham I"
rs356182-?	5E-8	-	NR	-	"0.234 unit increase"	[0.15-0.32]	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST90026456	4:89704960	34227697	"Loesch DP"
rs145330152-C	1E-9	-	0.01357	2.22123	-	[1.71904-2.87012}	ASH1L	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	1:155401328	34064523	"Rodrigo LM"
rs187989831-C	8E-10	-	0.005	3.59353E-4	-	"[0.0000287389-0.00449338}"	MTCO1P48,TEKT4	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	2:94894760	34064523	"Rodrigo LM"
rs34311866-C	6E-11	-	0.31849	1.25164	-	[1.17023-1.33871}	TMEM175	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	4:958159	34064523	"Rodrigo LM"
rs983361-T	6E-9	-	0.217	0.819506	-	[0.766273-0.876438}	SNCA-AS1	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	4:89840793	34064523	"Rodrigo LM"
rs137887044-C	2E-8	-	0.972	1.8504	-	[1.4908-2.27}	WDR41	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	5:77616673	34064523	"Rodrigo LM"
rs78837976-C	3E-18	-	0.989	16.6736	-	[9.0911-33.3347}	MUC12	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	7:101004230	34064523	"Rodrigo LM"
rs74125032-T	2E-10	-	0.002	4.49847E-10	-	"[0.000000000000577807-0.000000350225}"	CARS2	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	13:110677242	34064523	"Rodrigo LM"
rs117672332-T	2E-15	-	0.989	7.6928	-	[4.7648-12.5073}	ITGAE,P2RX5	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	17:3702823	34064523	"Rodrigo LM"
rs7221167-C	3E-8	-	0.396	0.847932	-	[0.799836-0.898921}	MAPT-AS1	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	17:45855941	34064523	"Rodrigo LM"
rs199501-A	8E-12	-	0.22413	0.794626	-	[0.743956-0.848747}	WNT3	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	17:46785247	34064523	"Rodrigo LM"
rs35749011-A	5E-11	-	0.0153	2.24146	-	[1.76182-2.85169}	KRTCAP2,HMGN2P18	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	1:155162560	34064523	"Rodrigo LM"
rs3806789-C	9E-10	"(conditioned on rs356182)"	0.4951	0.8265	-	NR	SNCA-AS1	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	4:89838405	34064523	"Rodrigo LM"
rs74125084-T	1E-7	-	0.0058	1.058E-4	-	NR	ING1	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	13:110720333	34064523	"Rodrigo LM"
rs11653889-A	1E-14	-	0.0072	0.0499	-	NR	HASPIN,ITGAE	"Parkinson's disease"	"Parkinson disease"	-	GCST012431	17:3724162	34064523	"Rodrigo LM"
rs3773384-C	4E-6	-	0.58	2.3255813	-	[1.28-12.5]	CHL1,CHL1-AS1	"Parkinsonism in frontotemporal lobe dementia"	"Parkinson disease"	"frontotemporal dementia"	GCST006153	3:374758	29724592	"Pottier C"
rs34656641-C	8E-6	-	0.08	3.26	-	[2.75-3.77]	SP1	"Parkinsonism in frontotemporal lobe dementia"	"Parkinson disease"	"frontotemporal dementia"	GCST006153	12:53403452	29724592	"Pottier C"
rs17833740-T	9E-6	-	0.29	2.17	-	[1.84-2.50]	LINC01500	"Parkinsonism in frontotemporal lobe dementia"	"Parkinson disease"	"frontotemporal dementia"	GCST006153	14:59154251	29724592	"Pottier C"
rs356219-?	2E-11	-	NR	1.29	-	[1.198-1.391]	SNCA	"Parkinson's disease in GBA mutation carriers"	"Parkinson disease"	"GBA carrier status"	GCST009373	4:89716450	31755958	"Blauwendraat C"
rs1293298-?	6E-6	-	NR	1.22	-	[1.12-1.32]	CTSB	"Parkinson's disease in GBA mutation carriers"	"Parkinson disease"	"GBA carrier status"	GCST009373	8:11854934	31755958	"Blauwendraat C"
rs35643925-A	5E-9	-	NR	-	"0.5105 unit increase"	[0.34-0.68]	SLC25A44,SEMA4A	"Parkinson's disease"	"Parkinson disease"	-	GCST90018894	1:156185069	34594039	"Sakaue S"
rs356220-C	6E-13	-	NR	-	"0.2542 unit decrease"	[0.19-0.32]	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST90018894	4:89720189	34594039	"Sakaue S"
rs12771445-T	1E-8	-	0.314	0.663	-	[0.52-0.8]	PLPP4	"Parkinson's disease"	"Parkinson disease"	-	GCST90095083	10:120558635	34776419	"Brolin K"
rs356182-A	6E-8	-	0.617	0.686	-	[0.55-0.82]	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST90095083	4:89704960	34776419	"Brolin K"
rs7752646-T	4E-7	-	0.873	0.489	-	[0.28-0.7]	FAM136FP,NUP50P4	"Parkinson's disease"	"Parkinson disease"	-	GCST90095083	6:74737372	34776419	"Brolin K"
rs111841435-C	4E-6	-	0.144	1.1	-	[1.06-1.15]	PDCL2P1,PTCHD1	"Parkinson's disease"	"Parkinson disease"	-	GCST90104086	X:23324255	33583074	"Le Guen Y"
rs28602900-A	4E-7	-	0.115	1.11	-	[1.07-1.15]	DNASE1L1,RPL10	"Parkinson's disease"	"Parkinson disease"	-	GCST90104086	X:154405192	33583074	"Le Guen Y"
rs7066890-T	1E-8	-	0.155	1.1	-	[1.06-1.13]	GPM6B	"Parkinson's disease"	"Parkinson disease"	-	GCST90104087	X:13874463	33583074	"Le Guen Y"
rs11796528-A	1E-6	-	0.169	1.08	-	[1.05-1.11]	EFNB1,PJA1	"Parkinson's disease"	"Parkinson disease"	-	GCST90104087	X:69159006	33583074	"Le Guen Y"
rs41306249-T	1E-7	-	0.047	1.15	-	[1.09-1.22]	RTL9	"Parkinson's disease"	"Parkinson disease"	-	GCST90104087	X:110454215	33583074	"Le Guen Y"
rs28602900-A	1E-9	-	0.115	1.1	-	[1.07-1.14]	DNASE1L1,RPL10	"Parkinson's disease"	"Parkinson disease"	-	GCST90104087	X:154405192	33583074	"Le Guen Y"
rs356219-?	6E-41	-	NR	-	-	-	SNCA	"Parkinson disease (MTAG)"	"Parkinson disease"	-	GCST90256604	4:89716450	36672180	"Tirozzi A"
rs1372518-?	3E-28	-	NR	-	-	-	SNCA	"Parkinson disease (MTAG)"	"Parkinson disease"	-	GCST90256604	4:89836143	36672180	"Tirozzi A"
rs823118-C	1E-23	-	NR	-	"0.208 unit decrease"	[0.17-0.25]	NUCKS1,RAB29	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	1:205754444	36759515	"Pan H"
rs11557080-G	1E-24	-	NR	-	"0.215 unit decrease"	[0.17-0.26]	RAB29	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	1:205768611	36759515	"Pan H"
rs10748818-G	3E-6	-	NR	-	"0.098 unit increase"	[0.057-0.139]	GBF1	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	10:102255522	36759515	"Pan H"
rs7938782-G	1E-5	-	NR	-	"0.123 unit decrease"	[0.068-0.178]	RNF141	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	11:10537230	36759515	"Pan H"
rs10847864-G	4E-7	-	NR	-	"0.102 unit decrease"	[0.063-0.141]	HIP1R	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	12:122842051	36759515	"Pan H"
rs34594498-T	4E-20	-	NR	-	"0.883 unit increase"	[0.69-1.07]	LRRK2	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	12:40252984	36759515	"Pan H"
rs34778348-C	3E-30	-	NR	-	"0.608 unit increase"	[0.5-0.71]	LRRK2	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	12:40363526	36759515	"Pan H"
rs11158026-C	2E-9	-	NR	-	"0.12 unit increase"	[0.081-0.159]	GCH1	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	14:54882151	36759515	"Pan H"
rs2251086-T	1E-9	-	NR	-	"0.164 unit decrease"	[0.11-0.22]	RORA,LINC02349	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	15:61705186	36759515	"Pan H"
rs61204179-T	1E-9	-	NR	-	"0.291 unit increase"	[0.2-0.39]	HEATR6	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	17:60061921	36759515	"Pan H"
rs12456492-G	2E-7	-	NR	-	"0.106 unit increase"	[0.067-0.145]	RIT2	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	18:43093415	36759515	"Pan H"
rs2248244-A	4E-7	-	NR	-	"0.105 unit increase"	[0.064-0.146]	DYRK1A	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	21:37480059	36759515	"Pan H"
rs10513789-T	4E-17	-	NR	-	"0.173 unit increase"	[0.13-0.21]	MCCC1	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	3:183042285	36759515	"Pan H"
rs4698412-A	1E-13	-	NR	-	"0.15 unit increase"	[0.11-0.19]	BST1	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	4:15735725	36759515	"Pan H"
rs6825004-G	3E-6	-	NR	-	"0.097 unit decrease"	[0.056-0.138]	SCARB2	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	4:76189212	36759515	"Pan H"
rs356182-A	3E-53	-	NR	-	"0.343 unit decrease"	[0.3-0.39]	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	4:89704960	36759515	"Pan H"
rs34311866-C	3E-6	-	NR	-	"0.134 unit increase"	[0.077-0.191]	TMEM175	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	4:958159	36759515	"Pan H"
rs997368-G	1E-8	-	NR	-	"0.119 unit decrease"	[0.078-0.16]	LINC02527,CCN6	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	6:111922088	36759515	"Pan H"
rs421016-G	1E-14	-	NR	-	"1.979 unit increase"	[1.48-2.48]	GBA1	"Parkinson's disease"	"Parkinson disease"	-	GCST90270939	1:155235252	36759515	"Pan H"
rs356182-?	4E-11	-	NR	-	-	-	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST90320240	4:89704960	38014556	"Andrews SV"
rs59330234-?	1E-8	-	NR	-	-	-	CCDC85A	"Parkinson's disease"	"Parkinson disease"	-	GCST90320240	2:56375408	38014556	"Andrews SV"
rs11164870-C	3E-9	-	NR	-	-	-	MTF2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:93086630	38155330	"Kim JJ"
rs114138760-C	3E-9	"(random effect)"	NR	-	-	-	PMVK	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:154925709	38155330	"Kim JJ"
rs146143531-T	2E-10	"(random effect)"	NR	-	-	-	DCST1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:155042492	38155330	"Kim JJ"
rs35682329-A	1E-75	"(random effect)"	NR	-	-	-	HMGN2P18	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:155148667	38155330	"Kim JJ"
rs10737170-A	3E-10	-	NR	-	-	-	LMNA	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:156094089	38155330	"Kim JJ"
rs35161831-T	1E-15	"(random effect)"	NR	-	-	-	CCT3	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:156330940	38155330	"Kim JJ"
rs6658353-C	2E-11	-	NR	-	-	-	RNU6-481P,FCGR2A	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:161499264	38155330	"Kim JJ"
rs17442721-C	9E-27	"(random effect)"	NR	-	-	-	LINC02555	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:40141971	38155330	"Kim JJ"
rs17443414-A	3E-10	-	NR	-	-	-	LRRK2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:40250950	38155330	"Kim JJ"
rs190807041-G	1E-13	"(random effect)"	NR	-	-	-	LRRK2,MUC19	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:40379882	38155330	"Kim JJ"
rs11177328-A	3E-11	"(random effect)"	NR	-	-	-	MUC19,CNTN1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:40583994	38155330	"Kim JJ"
rs1442190-A	2E-15	-	NR	-	-	-	CNTN1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:40971838	38155330	"Kim JJ"
rs6806917-T	3E-9	-	NR	-	-	-	PIK3CA-DT	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	3:179143629	38155330	"Kim JJ"
rs10513789-T	6E-50	-	NR	-	-	-	MCCC1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	3:183042285	38155330	"Kim JJ"
rs71314284-T	1E-8	-	NR	-	-	-	LAMP3	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	3:183160467	38155330	"Kim JJ"
rs16843452-T	3E-7	-	NR	-	-	-	ADD1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:2847441	38155330	"Kim JJ"
rs4698412-A	6E-33	-	NR	-	-	-	BST1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:15735725	38155330	"Kim JJ"
rs1550556-T	1E-8	-	NR	-	-	-	SCARB2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:76173388	38155330	"Kim JJ"
rs112288215-T	3E-7	-	NR	-	-	-	AREL1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	14:74688182	38155330	"Kim JJ"
rs28648524-A	3E-8	-	NR	-	-	-	USP8,USP50	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	15:50495212	38155330	"Kim JJ"
rs2251086-T	5E-22	-	NR	-	-	-	RORA,LINC02349	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	15:61705186	38155330	"Kim JJ"
rs79483792-T	3E-17	-	NR	-	-	-	GPRIN3,SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:89582510	38155330	"Kim JJ"
rs78327649-C	2E-12	"(random effect)"	NR	-	-	-	MMRN1,CCSER1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:90059181	38155330	"Kim JJ"
rs145138919-T	5E-9	"(random effect)"	NR	-	-	-	CCSER1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:90531895	38155330	"Kim JJ"
rs13117519-T	3E-11	-	NR	-	-	-	CAMK2D	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:113447909	38155330	"Kim JJ"
rs7434295-T	2E-11	-	NR	-	-	-	CLCN3	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:169642795	38155330	"Kim JJ"
rs11956597-A	8E-8	-	NR	-	-	-	DDX46	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	5:134763068	38155330	"Kim JJ"
rs9393826-A	1E-8	-	NR	-	-	-	RNU6-471P,CD83P1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	6:27584991	38155330	"Kim JJ"
rs199351-A	4E-28	-	NR	-	-	-	GPNMB	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	7:23260430	38155330	"Kim JJ"
rs1293298-A	2E-14	-	NR	-	-	-	CTSB	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	8:11854934	38155330	"Kim JJ"
rs6469271-T	2E-7	-	NR	-	-	-	SYBU	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	8:109632545	38155330	"Kim JJ"
rs10756905-T	2E-20	-	NR	-	-	-	SH3GL2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	9:17726890	38155330	"Kim JJ"
rs6476434-T	1E-9	-	NR	-	-	-	UBAP2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	9:34046393	38155330	"Kim JJ"
rs118117788-T	4E-23	"(random effect)"	NR	-	-	-	MIR4682,SEC23IP	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	10:119950976	38155330	"Kim JJ"
rs148163066-A	7E-11	"(random effect)"	NR	-	-	-	PKP2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:32826971	38155330	"Kim JJ"
rs4421827-A	2E-14	"(random effect)"	NR	-	-	-	Y_RNA,RNU6-472P	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:33974571	38155330	"Kim JJ"
rs28370650-A	3E-33	-	NR	-	-	-	SLC2A13	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:40006146	38155330	"Kim JJ"
rs17411858-A	5E-9	"(random effect)"	NR	-	-	-	FCGR3B,FCGR2B	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:161647726	38155330	"Kim JJ"
rs1108439-A	2E-8	-	NR	-	-	-	TBC1D5	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	3:18159827	38155330	"Kim JJ"
rs16833168-T	3E-12	"(random effect)"	NR	-	-	-	PARP9	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	3:122535800	38155330	"Kim JJ"
rs6582586-A	6E-8	-	NR	-	-	-	SLC38A1,RPL13AP21	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:46022959	38155330	"Kim JJ"
rs78299420-T	3E-9	"(random effect)"	NR	-	-	-	PITPNM2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:123086549	38155330	"Kim JJ"
rs28659953-T	3E-8	-	NR	-	-	-	RILPL2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:123427666	38155330	"Kim JJ"
rs11610045-A	5E-11	-	NR	-	-	-	FBRSL1,GALNT9	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	12:132487182	38155330	"Kim JJ"
rs1127021-T	2E-8	-	NR	-	-	-	KPNA3	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	13:49721979	38155330	"Kim JJ"
rs8018800-A	4E-16	-	NR	-	-	-	WDHD1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	14:54986588	38155330	"Kim JJ"
rs8012377-T	2E-10	"(random effect)"	NR	-	-	-	RPL13AP3,KTN1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	14:55724695	38155330	"Kim JJ"
rs4859676-A	8E-8	-	NR	-	-	-	SHROOM3	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:76457698	38155330	"Kim JJ"
rs114762839-A	1E-10	"(random effect)"	NR	-	-	-	GPRIN3,SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:89447394	38155330	"Kim JJ"
rs34133110-T	1E-9	-	NR	-	-	-	NOD2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	16:50710008	38155330	"Kim JJ"
rs3104776-A	4E-12	-	NR	-	-	-	CASC16	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	16:52597550	38155330	"Kim JJ"
rs113487377-A	1E-8	-	NR	-	-	-	PHB1P21,CASC16	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	16:52922415	38155330	"Kim JJ"
rs11650438-A	1E-7	-	NR	-	-	-	PIGL	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	17:16330946	38155330	"Kim JJ"
rs665268-A	2E-7	-	NR	-	-	-	MLX	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	17:42570011	38155330	"Kim JJ"
rs62066707-A	9E-11	-	NR	-	-	-	FMNL1-DT	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	17:45196625	38155330	"Kim JJ"
rs62053943-T	1E-69	-	NR	-	-	-	LINC02210-CRHR1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	17:45666837	38155330	"Kim JJ"
rs7225082-T	6E-16	-	NR	-	-	-	LINC02210-CRHR1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	17:45771129	38155330	"Kim JJ"
rs34724124-A	7E-8	-	NR	-	-	-	WNT3	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	17:46825150	38155330	"Kim JJ"
rs148528915-T	5E-10	"(random effect)"	NR	-	-	-	MED13	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	17:62048221	38155330	"Kim JJ"
rs77483524-A	3E-7	-	NR	-	-	-	PGS1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	17:78408199	38155330	"Kim JJ"
rs4485435-C	3E-9	"(random effect)"	NR	-	-	-	FASN	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	17:82087210	38155330	"Kim JJ"
rs4588066-A	2E-28	-	NR	-	-	-	RIT2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	18:43092999	38155330	"Kim JJ"
rs75344947-T	9E-10	"(random effect)"	NR	-	-	-	RNA5SP455,SYT4	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	18:43360967	38155330	"Kim JJ"
rs4815573-T	6E-11	"(random effect)"	NR	-	-	-	DDRGK1,LZTS3	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	20:3186025	38155330	"Kim JJ"
rs73174657-A	5E-7	-	NR	-	-	-	RBX1,Y_RNA	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	22:41038154	38155330	"Kim JJ"
rs10775809-A	6E-8	-	NR	-	-	-	PPP6R2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	22:50369588	38155330	"Kim JJ"
rs12734374-A	4E-68	-	NR	-	-	-	ASH1L	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:155419060	38155330	"Kim JJ"
rs10903-A	2E-9	-	NR	-	-	-	VAMP4	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:171704096	38155330	"Kim JJ"
rs12118655-A	2E-32	-	NR	-	-	-	Metazoa_SRP,NUCKS1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:205694350	38155330	"Kim JJ"
rs4653767-T	3E-24	-	NR	-	-	-	ITPKB	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:226728377	38155330	"Kim JJ"
rs1326293-T	1E-17	-	NR	-	-	-	SIPA1L2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	1:232533936	38155330	"Kim JJ"
rs11683001-A	2E-12	-	NR	-	-	-	MAP4K4	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	2:101780501	38155330	"Kim JJ"
rs57891859-A	5E-12	-	NR	-	-	-	TMEM163	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	2:134707046	38155330	"Kim JJ"
rs12987123-A	4E-42	-	NR	-	-	-	STK39,RN7SL813P	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	2:168264031	38155330	"Kim JJ"
rs6808178-T	6E-12	-	NR	-	-	-	RBMS3	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	3:28664199	38155330	"Kim JJ"
rs12497850-T	3E-9	-	NR	-	-	-	IP6K2	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	3:48711556	38155330	"Kim JJ"
rs6803771-A	5E-11	-	NR	-	-	-	MED12L	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	3:151395180	38155330	"Kim JJ"
rs7636454-A	3E-9	-	NR	-	-	-	PIK3CA	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	3:179225280	38155330	"Kim JJ"
rs11729193-A	2E-11	-	NR	-	-	-	PCGF3	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:740563	38155330	"Kim JJ"
rs75072999-A	4E-19	-	NR	-	-	-	GAK	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:850993	38155330	"Kim JJ"
rs34311866-T	5E-75	-	NR	-	-	-	TMEM175	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:958159	38155330	"Kim JJ"
rs11941559-C	5E-10	-	NR	-	-	-	CC2D2A	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:15564251	38155330	"Kim JJ"
rs7673321-A	8E-11	-	NR	-	-	-	LCORL	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:17956065	38155330	"Kim JJ"
rs6854006-T	2E-19	-	NR	-	-	-	FAM47E-STBD1,FAM47E	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:76276901	38155330	"Kim JJ"
rs356182-A	4E-170	-	NR	-	-	-	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:89704960	38155330	"Kim JJ"
rs1372518-A	2E-79	-	NR	-	-	-	SNCA	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:89836143	38155330	"Kim JJ"
rs79214011-A	1E-16	-	NR	-	-	-	MMRN1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:89938128	38155330	"Kim JJ"
rs75541595-A	3E-24	-	NR	-	-	-	CCSER1	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	4:90290373	38155330	"Kim JJ"
rs1867598-A	7E-22	-	NR	-	-	-	ELOVL7	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	5:60842132	38155330	"Kim JJ"
rs246815-C	3E-12	-	NR	-	-	-	SV2C	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	5:76303351	38155330	"Kim JJ"
rs9461359-T	2E-9	-	NR	-	-	-	VN1R10P,ZNF204P	"Parkinson's disease"	"Parkinson disease"	-	GCST90308590	6:27331788	38155330	"Kim JJ"
