riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs9401134-?	8E-9	-	NR	-	-	-	MMS22L,MIR2113	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:97751665	35589863	"Gouveia C"
rs9448565-?	4E-8	-	NR	-	-	-	IRAK1BP1,MEI4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:78776801	35589863	"Gouveia C"
rs9461540-?	5E-18	-	NR	0.83	-	[0.79-0.86]	MOG,SUMO2P1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:29636487	35589863	"Gouveia C"
rs9535966-?	1E-36	-	NR	1.55	-	[1.45-1.65]	TPTE2P2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	13:52288435	35589863	"Gouveia C"
rs9568747-?	9E-11	-	NR	-	-	-	SUGT1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	13:52660448	35589863	"Gouveia C"
rs9571250-?	2E-8	-	NR	-	-	-	LINC00355,LGMNP1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	13:64684497	35589863	"Gouveia C"
rs9607782-?	3E-18	-	NR	1.16	-	[1.12-1.2]	EP300-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	22:41191552	35589863	"Gouveia C"
rs9607850-?	4E-11	-	NR	-	-	-	SREBF2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	22:41839348	35589863	"Gouveia C"
rs9614981-?	2E-8	-	NR	-	-	-	PHF21B	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	22:44918366	35589863	"Gouveia C"
rs961751-?	2E-8	-	NR	-	-	-	LINC00927	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	15:80302879	35589863	"Gouveia C"
rs9640386-?	5E-8	-	NR	-	-	-	EPHA1-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	7:143435090	35589863	"Gouveia C"
rs9653111-?	1E-15	-	NR	-	-	-	GEMIN7-AS1,MARK4,GEMIN7	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:45089217	35589863	"Gouveia C"
rs968264-?	2E-8	-	NR	-	-	-	LINC02438	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	4:19393514	35589863	"Gouveia C"
rs9789319-?	2E-18	-	NR	1.14	-	[1.11-1.17]	NANOS2,NOVA2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:45925395	35589863	"Gouveia C"
rs9844708-?	4E-15	-	NR	-	-	-	PLCH1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:155638954	35589863	"Gouveia C"
rs9870095-?	1E-10	-	NR	-	-	-	EZRP1,RAP1BP2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:104064772	35589863	"Gouveia C"
rs9886136-?	2E-8	-	NR	-	-	-	KPNA7	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	7:99220174	35589863	"Gouveia C"
rs77333453-?	2E-8	-	NR	-	-	-	CD55	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:207378345	35589863	"Gouveia C"
rs77342820-?	7E-10	-	NR	-	-	-	HIGD1AP18,PKIA-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	8:77546638	35589863	"Gouveia C"
rs77345544-?	3E-10	-	NR	-	-	-	MARK4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:45247575	35589863	"Gouveia C"
rs77470225-?	2E-8	-	NR	-	-	-	FUNDC2P2,ST6GALNAC2P1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:84251668	35589863	"Gouveia C"
rs77744132-?	4E-10	-	NR	-	-	-	KHDRBS2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:62079429	35589863	"Gouveia C"
rs778472728-?	2E-15	-	NR	-	-	-	Y_RNA,MKNK2P1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	10:36851589	35589863	"Gouveia C"
rs77969729-?	6E-11	-	NR	-	-	-	FBXO11	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:47879940	35589863	"Gouveia C"
rs7810606-?	4E-13	-	NR	0.9	-	-	EPHA1-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	7:143411065	35589863	"Gouveia C"
rs78179954-?	2E-13	-	NR	-	-	-	TCF20	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	22:42253437	35589863	"Gouveia C"
rs78277055-?	3E-11	-	NR	-	-	-	TNKS1BP1,APLNR	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:57242563	35589863	"Gouveia C"
rs78538460-?	2E-12	-	NR	-	-	-	ZNF594-DT	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	17:5202008	35589863	"Gouveia C"
rs7912495-?	9E-9	-	NR	-	-	-	USP6NL-AS1,ECHDC3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	10:11676714	35589863	"Gouveia C"
rs79267673-?	1E-10	-	NR	-	-	-	RPL23AP68,CYCSP30	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:87511977	35589863	"Gouveia C"
rs79581555-?	1E-12	-	NR	-	-	-	RNF123	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:49701383	35589863	"Gouveia C"
rs796884303-?	5E-11	-	NR	-	-	-	SBNO1,RNA5SP375	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:123284375	35589863	"Gouveia C"
rs79762933-?	1E-9	-	NR	-	-	-	SLMAP,DENND6A-DT	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:57750091	35589863	"Gouveia C"
rs7988558-?	9E-19	-	NR	1.27	-	[1.2-1.34]	CTAGE3P,ATP7B	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	13:51921924	35589863	"Gouveia C"
rs80000866-?	2E-10	-	NR	-	-	-	CEACAM16-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44697364	35589863	"Gouveia C"
rs80268960-?	7E-10	-	NR	-	-	-	LINC00871	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	14:46143983	35589863	"Gouveia C"
rs8073171-?	4E-8	-	NR	-	-	-	ZNF594-DT	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	17:5243944	35589863	"Gouveia C"
rs8104447-?	1E-9	-	NR	-	-	-	LYPD5	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:43789126	35589863	"Gouveia C"
rs8105132-?	4E-14	-	NR	-	-	-	CEACAM16,CEACAM16-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44702322	35589863	"Gouveia C"
rs8110514-?	2E-8	-	NR	-	-	-	ERCC1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:45464111	35589863	"Gouveia C"
rs8113128-?	2E-26	-	NR	-	-	-	BLOC1S3,MARK4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:45197399	35589863	"Gouveia C"
rs814573-?	2E-673	-	NR	-	-	-	APOC1,APOC1P1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44921094	35589863	"Gouveia C"
rs9898019-?	1E-10	-	NR	-	-	-	ZFP3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	17:5085122	35589863	"Gouveia C"
rs9925135-?	3E-12	-	NR	-	-	-	MAF,RNA5SP431	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	16:79307596	35589863	"Gouveia C"
rs4304661-?	3E-8	-	NR	-	-	-	SPAG6,PIP4K2A	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	10:22512910	35589863	"Gouveia C"
rs4311-?	3E-10	-	NR	-	-	-	ACE	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	17:63483402	35589863	"Gouveia C"
rs4312050-?	7E-22	-	NR	0.82	-	[0.79-0.86]	TRIM48,OR4A6P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:54865985	35589863	"Gouveia C"
rs4515954-?	2E-26	-	NR	1.23	-	[1.19-1.28]	OR4R2P,OR4C7P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:54642813	35589863	"Gouveia C"
rs4542485-?	4E-15	-	NR	-	-	-	SLC2A13,C12orf40	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:39844536	35589863	"Gouveia C"
rs4544343-?	2E-10	-	NR	-	-	-	ERCC2,PPP1R13L	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:45378723	35589863	"Gouveia C"
rs4575098-?	7E-18	-	NR	1.16	-	-	ADAMTS4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:161185602	35589863	"Gouveia C"
rs4606447-?	3E-8	-	NR	-	-	-	ATG13	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:46670187	35589863	"Gouveia C"
rs4652345-?	7E-9	-	NR	-	-	-	FAM20B	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:179027938	35589863	"Gouveia C"
rs4663105-?	2E-24	-	NR	1.17	-	-	BIN1,NIFKP9	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:127133851	35589863	"Gouveia C"
rs4700393-?	6E-10	-	NR	-	-	-	ELOVL7	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:60802440	35589863	"Gouveia C"
rs4844610-?	5E-25	-	NR	-	-	-	CR1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:207629207	35589863	"Gouveia C"
rs4912696-?	1E-8	-	NR	-	-	-	PRELID2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:145504453	35589863	"Gouveia C"
rs4984289-?	2E-16	-	NR	1.13	-	[1.1-1.16]	USP3,LINC02568	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	15:63468370	35589863	"Gouveia C"
rs4985532-?	7E-9	-	NR	-	-	-	SF3B3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	16:70541311	35589863	"Gouveia C"
rs525716-?	3E-9	-	NR	-	-	-	CLU,SCARA3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	8:27627603	35589863	"Gouveia C"
rs533143-?	5E-8	-	NR	-	-	-	FRMD5	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	15:43896656	35589863	"Gouveia C"
rs551379-?	2E-14	-	NR	-	-	-	DDAH1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:85492639	35589863	"Gouveia C"
rs555882585-?	1E-8	-	NR	-	-	-	ZDHHC19	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:196210445	35589863	"Gouveia C"
rs55706526-?	4E-7	-	NR	-	-	-	MIR572,LINC02498	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	4:11039926	35589863	"Gouveia C"
rs55715017-?	1E-10	-	NR	-	-	-	ZNF223,ZNF222	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44045640	35589863	"Gouveia C"
rs55743056-?	7E-12	-	NR	-	-	-	FNBP4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:47737047	35589863	"Gouveia C"
rs55821517-?	4E-13	-	NR	-	-	-	HCN1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:45333758	35589863	"Gouveia C"
rs55938136-?	1E-14	-	NR	-	-	-	LINC02210-CRHR1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	17:45720994	35589863	"Gouveia C"
rs55981605-?	5E-8	-	NR	-	-	-	PKDCC,LINC02898	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:41973265	35589863	"Gouveia C"
rs72904115-?	1E-9	-	NR	-	-	-	Y_RNA,LINC02549	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:68164550	35589863	"Gouveia C"
rs72918199-?	2E-23	-	NR	0.73	-	[0.68-0.77]	OR5L1,OR5D14	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:55799780	35589863	"Gouveia C"
rs72918351-?	2E-8	-	NR	-	-	-	KRT18P64	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:85288029	35589863	"Gouveia C"
rs72921997-?	3E-14	-	NR	-	-	-	SSRP1,TNKS1BP1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:57325294	35589863	"Gouveia C"
rs72923892-?	8E-10	-	NR	-	-	-	OR5G1P,OR5G4P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:56782004	35589863	"Gouveia C"
rs72932727-?	7E-15	-	NR	-	-	-	ICA1L	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:202784778	35589863	"Gouveia C"
rs7301142-?	1E-8	-	NR	-	-	-	LARP4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:50409808	35589863	"Gouveia C"
rs73035978-?	4E-21	-	NR	1.25	-	[1.19-1.31]	ZNF230,ZNF222-DT	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44018205	35589863	"Gouveia C"
rs7307638-?	5E-9	-	NR	-	-	-	RESF1,BICD1-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:31993972	35589863	"Gouveia C"
rs7313341-?	3E-10	-	NR	-	-	-	RPH3A	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:112729329	35589863	"Gouveia C"
rs7314457-?	3E-24	-	NR	1.16	-	[1.13-1.2]	AK6P1,ZNF970P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:34301366	35589863	"Gouveia C"
rs73167509-?	1E-8	-	NR	-	-	-	AUTS2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	7:69639726	35589863	"Gouveia C"
rs73189737-?	4E-8	-	NR	-	-	-	RN7SKP159,RPL23AP54	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	8:5824361	35589863	"Gouveia C"
rs73200429-?	4E-9	-	NR	-	-	-	MVK,RN7SKP250	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:109613344	35589863	"Gouveia C"
rs73205628-?	8E-13	-	NR	-	-	-	ADAM1B,MAPKAPK5	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	12:111903809	35589863	"Gouveia C"
rs73294357-?	4E-11	-	NR	-	-	-	PEMT	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	17:17523690	35589863	"Gouveia C"
rs7341557-?	1E-10	-	NR	-	-	-	EPHX2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	8:27545260	35589863	"Gouveia C"
rs73671840-?	5E-10	-	NR	-	-	-	SDK1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	7:3471861	35589863	"Gouveia C"
rs7423500-?	2E-8	-	NR	-	-	-	HADHA	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:26228831	35589863	"Gouveia C"
rs7427962-?	2E-8	-	NR	-	-	-	LINC01192,TOMM22P6	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	3:163084965	35589863	"Gouveia C"
rs745394265-?	2E-8	-	NR	-	-	-	-	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	-	35589863	"Gouveia C"
rs7457787-?	8E-9	-	NR	-	-	-	STAG3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	7:100180246	35589863	"Gouveia C"
rs74607435-?	2E-19	-	NR	0.74	-	[0.69-0.79]	BCL3,CEACAM16-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44732440	35589863	"Gouveia C"
rs746748-?	4E-9	-	NR	-	-	-	ABHD12	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	20:25302331	35589863	"Gouveia C"
rs748161345-?	4E-8	-	NR	-	-	-	-	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	-	35589863	"Gouveia C"
rs6916381-?	1E-8	-	NR	-	-	-	RNA5SP208,RNU7-66P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:66979214	35589863	"Gouveia C"
rs6925895-?	1E-8	-	NR	-	-	-	ABT1,HMGN4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	6:26571937	35589863	"Gouveia C"
rs6957404-?	8E-9	-	NR	-	-	-	STAG3L4,MTATP6P21	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	7:67373390	35589863	"Gouveia C"
rs6992925-?	8E-9	-	NR	-	-	-	STK3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	8:98624001	35589863	"Gouveia C"
rs707122-?	1E-10	-	NR	-	-	-	RNU6-546P,LINC01876	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:155612500	35589863	"Gouveia C"
rs7079205-?	2E-10	-	NR	-	-	-	CUL2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	10:35035691	35589863	"Gouveia C"
rs7099541-?	5E-8	-	NR	-	-	-	CTNNA3	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	10:66848362	35589863	"Gouveia C"
rs71055224-?	3E-11	-	NR	-	-	-	HNRNPCP7,ZNF680P1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	7:64493618	35589863	"Gouveia C"
rs7110210-?	5E-10	-	NR	-	-	-	LPXN	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:58573011	35589863	"Gouveia C"
rs7130812-?	1E-8	-	NR	-	-	-	CSTPP1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	11:46980357	35589863	"Gouveia C"
rs71608363-?	7E-9	-	NR	-	-	-	PRSS12	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	4:118306104	35589863	"Gouveia C"
rs7163055-?	1E-8	-	NR	-	-	-	CCDC33	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	15:74268022	35589863	"Gouveia C"
rs717097-?	1E-20	-	NR	0.87	-	[0.85-0.9]	SLC4A9	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:140361785	35589863	"Gouveia C"
rs7190997-?	2E-12	-	NR	-	-	-	ITGAX	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	16:31356857	35589863	"Gouveia C"
rs7226114-?	5E-8	-	NR	-	-	-	UBBP4	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	17:22200702	35589863	"Gouveia C"
rs7249244-?	1E-14	-	NR	-	-	-	BCL3,CEACAM16-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44742441	35589863	"Gouveia C"
rs7251911-?	8E-29	-	NR	-	-	-	GEMIN7-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:45079144	35589863	"Gouveia C"
rs7255151-?	3E-8	-	NR	-	-	-	ZNF45	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:43930785	35589863	"Gouveia C"
rs7259620-?	3E-156	-	NR	-	-	-	TOMM40,APOE	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:44904531	35589863	"Gouveia C"
rs72700870-?	8E-10	-	NR	-	-	-	GOLPH3L,ENSA	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	1:150636177	35589863	"Gouveia C"
rs72751690-?	2E-8	-	NR	-	-	-	CPEB1-AS1	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	15:82651796	35589863	"Gouveia C"
rs72779757-?	2E-8	-	NR	-	-	-	LINC02059,MIR4280HG	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:86999318	35589863	"Gouveia C"
rs72793631-?	4E-9	-	NR	-	-	-	GRIA1,LINC01470	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	5:153226654	35589863	"Gouveia C"
rs72821619-?	4E-9	-	NR	-	-	-	WDPCP	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	2:63448890	35589863	"Gouveia C"
rs72886476-?	5E-10	-	NR	-	-	-	MIR924HG,RNU6-706P	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	18:39083196	35589863	"Gouveia C"
rs62118504-?	5E-44	-	NR	-	-	-	MARK4,EXOC3L2	"Alzheimer’s disease polygenic risk score (upper quantile vs lower quantile)"	"Alzheimer disease,polygenic risk score"	-	GCST90132260	19:45231493	35589863	"Gouveia C"
