riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
rs12143327-A	5E-8	-	0.081	3.14	-	[2.05-4.83]	LINC02884,LINC01750	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	1:112068273	25918132	"Yucesoy B"
rs12248541-G	1E-6	-	0.001	34.08	-	[3.52-329.69]	SH3PXD2A	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	10:103630585	25918132	"Yucesoy B"
rs2646928-G	1E-6	-	0.001	34.08	-	[3.52-329.69]	CCDC167	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	6:37487051	25918132	"Yucesoy B"
rs27387-A	1E-6	-	0.021	4.44	-	[2.29-8.59]	PRICKLE2	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	3:64163491	25918132	"Yucesoy B"
rs28375794-G	1E-6	-	0.033	3.76	-	[2.12-6.66]	ADAM20P3,ZFP42	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	4:187920332	25918132	"Yucesoy B"
rs342958-G	1E-6	-	0.001	34.08	-	[3.52-329.69]	RN7SKP48,ARHGAP24	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	4:85359485	25918132	"Yucesoy B"
rs351328-A	7E-6	-	0.079	2.7	-	[1.73-4.23]	EPHA7	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	6:93373405	25918132	"Yucesoy B"
rs356150-C	1E-6	-	0.001	34.08	-	[3.52-329.69]	RNA5SP461,BDP1P	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	18:77661491	25918132	"Yucesoy B"
rs3764044-G	7E-6	-	0.03	3.68	-	[2.01-6.74]	SLCO1A2	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	12:21275437	25918132	"Yucesoy B"
rs3796392-A	2E-6	-	0.002	15.21	-	[3.37-68.63]	EFCAB12	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	3:129418284	25918132	"Yucesoy B"
rs3852186-A	9E-6	-	0.046	3.17	-	[1.86-5.42]	VCAN,VCAN-AS1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	5:83549670	25918132	"Yucesoy B"
rs4143116-A	4E-6	-	0.197	2.28	-	[1.59-3.25]	GLI2	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:120863253	25918132	"Yucesoy B"
rs4635580-A	2E-6	-	0.031	3.8	-	[2.11-6.84]	PTPRT	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	20:42321191	25918132	"Yucesoy B"
rs4748185-A	1E-6	-	0.001	33.99	-	[3.51-328.89]	ITGA8	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	10:15612888	25918132	"Yucesoy B"
rs487836-G	1E-6	-	0.001	34.03	-	[3.52-329.29]	POLR2M	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	15:57741661	25918132	"Yucesoy B"
rs4954192-A	6E-7	-	0.41	2.36	-	[1.67-3.34]	CCNT2-AS1,ACMSD	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:134875411	25918132	"Yucesoy B"
rs55798256-G	2E-6	-	0.059	3.1	-	[1.91-5.02]	CIBAR1-DT	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	8:93291573	25918132	"Yucesoy B"
rs55816310-A	1E-6	-	0.001	33.91	-	[3.51-328.09]	LINC01168,ADGRA1-AS1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	10:133019423	25918132	"Yucesoy B"
rs566767-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	POLR2M,ALDH1A2	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	15:57790169	25918132	"Yucesoy B"
rs56868568-G	1E-6	-	0.001	34.03	-	[3.52-329.29]	TWIST1,FERD3L	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	7:19125257	25918132	"Yucesoy B"
rs59294057-C	1E-6	-	0.001	34.08	-	[3.52-329.69]	LINC03093,GFRA2	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	8:21649156	25918132	"Yucesoy B"
rs59448276-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	KRT86,KRT81	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	12:52286982	25918132	"Yucesoy B"
rs59753639-C	5E-6	-	0.007	6.77	-	[2.62-17.46]	BRI3P2,LINC02909	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	12:24987756	25918132	"Yucesoy B"
rs60241046-A	7E-6	-	0.018	4.48	-	[2.19-9.17]	NOL4,ASXL3	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	18:33810904	25918132	"Yucesoy B"
rs74013184-C	7E-6	-	0.006	7.73	-	[2.71-22.03]	CACNG3	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	16:24352448	25918132	"Yucesoy B"
rs74346392-G	7E-6	-	0.005	7.7	-	[2.7-21.93]	LINC01779,U3	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	1:116219072	25918132	"Yucesoy B"
rs12568266-A	6E-10	-	0.029	5.02	-	[2.86-8.8]	EEF1DP6,LINC02780	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	1:4133491	25918132	"Yucesoy B"
rs1257344-?	3E-6	-	0.511	2.3255813	-	[1.61-3.33]	ARHGAP15,Y_RNA	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:143840863	25918132	"Yucesoy B"
rs12622534-A	2E-6	-	0.407	2.26	-	[1.6-3.19]	PRKCE	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:45772849	25918132	"Yucesoy B"
rs12622686-?	5E-6	-	0.5867	2.4390244	-	[1.64-3.57]	MIR4268,EPHA4	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:221342893	25918132	"Yucesoy B"
rs12722556-A	2E-6	-	0.019	4.6	-	[2.31-9.16]	IL2RA	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	10:6028576	25918132	"Yucesoy B"
rs12913832-A	7E-14	-	0.233	3.48	-	[2.47-4.89]	HERC2	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	15:28120472	25918132	"Yucesoy B"
rs13391419-A	5E-6	-	0.026	3.9	-	[2.08-7.31]	RPL23AP28,PAX3	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:222057197	25918132	"Yucesoy B"
rs13405366-A	1E-6	-	0.024	4.3	-	[2.28-8.12]	LINC00276,TRIB2	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:13542679	25918132	"Yucesoy B"
rs1346220-G	2E-6	-	0.002	15.45	-	[3.42-69.69]	PARVA	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	11:12458540	25918132	"Yucesoy B"
rs141337143-A	2E-6	-	0.002	15.23	-	[3.38-68.72]	LINC02347,NDUFA5P6	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	12:126523324	25918132	"Yucesoy B"
rs14271-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	CLSTN1,PIK3CD	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	1:9729092	25918132	"Yucesoy B"
rs1435547-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	GREB1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:11597965	25918132	"Yucesoy B"
rs1442808-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	LINC01582,LINC02351	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	15:98221618	25918132	"Yucesoy B"
rs1479279-G	2E-6	-	0.016	5.0	-	[2.42-10.33]	LINC02270,LINC02360	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	4:12097711	25918132	"Yucesoy B"
rs1491921-C	7E-7	-	0.013	5.69	-	[2.63-12.33]	GUSBP1,LINC02241	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	5:21259029	25918132	"Yucesoy B"
rs1555804-G	2E-6	-	0.002	15.23	-	[3.38-68.72]	MSRB2	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	10:23104137	25918132	"Yucesoy B"
rs1672691-A	2E-7	-	0.2	2.5	-	[1.76-3.55]	ZBTB16	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	11:114071429	25918132	"Yucesoy B"
rs16841200-G	1E-6	-	0.001	34.08	-	[3.52-329.69]	RPLP0P7,CDK7P1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:157012356	25918132	"Yucesoy B"
rs16867528-A	2E-8	-	0.01	7.39	-	[3.29-16.6]	FBXL7,CTD-2350J17.1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	5:15607339	25918132	"Yucesoy B"
rs16867713-G	7E-6	-	0.01	5.83	-	[2.45-13.86]	FBXL7	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	5:15783391	25918132	"Yucesoy B"
rs16876083-A	2E-6	-	0.005	8.65	-	[2.96-25.28]	LINC02209,LINC02099	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	8:29858745	25918132	"Yucesoy B"
rs16894878-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	OR5V1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	6:29419226	25918132	"Yucesoy B"
rs16928705-A	7E-6	-	0.084	2.67	-	[1.71-4.15]	SLC29A3	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	10:71336036	25918132	"Yucesoy B"
rs16964886-A	5E-6	-	0.007	6.77	-	[2.62-17.46]	ASXL3	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	18:33742030	25918132	"Yucesoy B"
rs16995986-G	1E-6	-	0.001	34.08	-	[3.52-329.69]	ARHGAP24	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	4:85772164	25918132	"Yucesoy B"
rs171165-A	1E-6	-	0.003	11.49	-	[3.29-40.16]	ATRN	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	20:3476969	25918132	"Yucesoy B"
rs17167307-G	1E-6	-	0.001	34.43	-	[3.56-333.11]	ETV1,RBMX2P4	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	7:13644138	25918132	"Yucesoy B"
rs17461620-A	5E-6	-	0.157	2.34	-	[1.61-3.41]	TUT7	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	9:86348093	25918132	"Yucesoy B"
rs1877101-G	7E-6	-	0.004	9.55	-	[2.88-31.66]	TRIB2,LINC00276	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:13586488	25918132	"Yucesoy B"
rs188610-A	1E-6	-	0.003	11.49	-	[3.29-40.16]	SLC6A12,SLC6A12-AS1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	12:204673	25918132	"Yucesoy B"
rs190141647-G	2E-6	-	0.003	11.39	-	[3.26-39.81]	RARRES1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	3:158729995	25918132	"Yucesoy B"
rs2014791-A	7E-6	-	0.379	2.15	-	[1.53-3.03]	LINC01425	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	21:21773630	25918132	"Yucesoy B"
rs2279695-A	2E-6	-	0.002	15.23	-	[3.38-68.72]	SPRING1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	12:116716457	25918132	"Yucesoy B"
rs2376682-?	3E-6	-	0.779	4.166667	-	[2.22-8.33]	LINC02215,RNU7-34P	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	5:118673777	25918132	"Yucesoy B"
rs2479808-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	CASC15	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	6:21824163	25918132	"Yucesoy B"
rs2586731-C	1E-6	-	0.008	6.67	-	[2.75-16.17]	MAPK4,MRO	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	18:50790789	25918132	"Yucesoy B"
rs10048897-G	1E-6	-	0.001	34.08	-	[3.52-329.69]	LINC00528	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	22:17777938	25918132	"Yucesoy B"
rs10174165-A	2E-6	-	0.075	2.89	-	[1.84-4.53]	HDAC4-AS1,LINC02991	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:239519464	25918132	"Yucesoy B"
rs10237103-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	GNAI1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	7:80032911	25918132	"Yucesoy B"
rs10268774-G	1E-6	-	0.001	34.08	-	[3.52-329.69]	CACNA2D1,MTHFD2P5	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	7:82453122	25918132	"Yucesoy B"
rs10435178-A	4E-6	-	0.036	3.55	-	[2.01-6.27]	HMGN1P19,EPS15P1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	7:46681113	25918132	"Yucesoy B"
rs10769691-A	2E-7	-	0.072	3.13	-	[2-4.9]	CAVIN3,SMPD1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	11:6354579	25918132	"Yucesoy B"
rs111361850-A	1E-6	-	0.001	34.08	-	"[3.52 - 329.69]"	LINC01091	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	4:123742201	25918132	"Yucesoy B"
rs11225569-A	2E-6	-	0.06	3.06	-	[1.89-4.95]	DYNC2H1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	11:103145464	25918132	"Yucesoy B"
rs11240285-G	1E-6	-	0.001	34.08	-	[3.52-329.69]	NFASC,RNA5SP75	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	1:204798177	25918132	"Yucesoy B"
rs113740863-G	3E-6	-	0.016	4.82	-	[2.34-9.92]	LINC01896,Y_RNA	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	18:78938027	25918132	"Yucesoy B"
rs114154155-G	1E-6	-	0.001	34.08	-	[3.52-329.69]	TMEM26	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	10:61425904	25918132	"Yucesoy B"
rs114190122-G	1E-6	-	0.001	34.03	-	[3.52-329.29]	CLSTN1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	1:9819291	25918132	"Yucesoy B"
rs6141-?	3E-6	-	0.53226	2.3809524	-	[1.64-3.45]	THPO	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	3:184372478	25918132	"Yucesoy B"
rs61613191-A	7E-6	-	0.004	9.56	-	[2.88-31.7]	RPS3AP24,RN7SKP106	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	6:140802574	25918132	"Yucesoy B"
rs61741390-G	1E-6	-	0.001	34.03	-	[3.52-329.29]	PARD3B	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:205440538	25918132	"Yucesoy B"
rs6436285-G	5E-6	-	0.026	3.9	-	[2.08-7.31]	HSPA9P1,RPL23AP28	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:222005387	25918132	"Yucesoy B"
rs6442708-A	4E-7	-	0.053	3.35	-	[2.04-5.5]	RN7SKP144,RPL21P17	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	3:1952960	25918132	"Yucesoy B"
rs6586977-G	2E-6	-	0.002	15.23	-	[3.38-68.72]	LINC03093	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	8:21299082	25918132	"Yucesoy B"
rs66714249-A	2E-6	-	0.005	8.66	-	[2.96-25.31]	SYT9	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	11:7379335	25918132	"Yucesoy B"
rs66785688-G	5E-6	-	0.0261	3.9	-	[2.08-7.31]	LINC02698	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	11:115841215	25918132	"Yucesoy B"
rs67335251-A	2E-6	-	0.059	3.06	-	[1.89-4.96]	ADCY9	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	16:4021721	25918132	"Yucesoy B"
rs6858365-A	9E-7	-	0.015	5.21	-	[2.51-10.82]	LINC02270,LINC02360	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	4:12171045	25918132	"Yucesoy B"
rs7000447-G	1E-6	-	0.448	2.35	-	[1.65-3.34]	ADCY8,ASAP1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	8:130511037	25918132	"Yucesoy B"
rs7020553-A	4E-6	-	0.345	2.18	-	[1.55-3.05]	RNA5SP286,RORB-AS1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	9:74095368	25918132	"Yucesoy B"
rs7112383-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	SLC5A12	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	11:26719715	25918132	"Yucesoy B"
rs7137521-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	LINC02350	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	12:126249723	25918132	"Yucesoy B"
rs7161179-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	LINC02318,TCL6	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	14:95621923	25918132	"Yucesoy B"
rs7224314-C	6E-7	-	0.223	2.37	-	[1.68-3.36]	PITPNC1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	17:67390098	25918132	"Yucesoy B"
rs72974161-A	2E-7	-	0.102	2.83	-	[1.88-4.26]	CXCR4,DARS1-AS1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:136044886	25918132	"Yucesoy B"
rs73030953-G	5E-6	-	0.02	4.32	-	[2.18-8.55]	RYR1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	19:38484809	25918132	"Yucesoy B"
rs73132886-C	1E-6	-	0.001	34.08	-	[3.52-329.69]	AP3B1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	5:78052816	25918132	"Yucesoy B"
rs73302615-A	2E-6	-	0.002	15.23	-	[3.38-68.72]	JAZF1-AS1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	7:28232071	25918132	"Yucesoy B"
rs7344105-G	2E-6	-	0.002	15.21	-	[3.37-68.63]	ENTPD6,PYGB	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	20:25245309	25918132	"Yucesoy B"
rs7358151-G	2E-6	-	0.002	15.23	-	[3.38-68.72]	MKX	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	10:27728643	25918132	"Yucesoy B"
rs73737676-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	SHH,Y_RNA	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	7:156017807	25918132	"Yucesoy B"
rs73912949-G	3E-6	-	0.007	6.97	-	[2.7-17.99]	ASAP2,RPL30P3	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:9151105	25918132	"Yucesoy B"
rs73976923-A	1E-6	-	0.001	34.03	-	[3.52-329.29]	AIPL1,BTF3P14	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	17:6379151	25918132	"Yucesoy B"
rs114252942-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	RN7SKP159,MCPH1-DT	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	8:6345443	25918132	"Yucesoy B"
rs114280567-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	NUFIP1,LINC00330	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	13:44901447	25918132	"Yucesoy B"
rs114326390-A	1E-6	-	0.001	33.95	-	[3.51-328.49]	PCDH7,RPS3AP17	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	4:30702905	25918132	"Yucesoy B"
rs114332009-G	1E-6	-	0.001	34.03	-	[3.52-329.29]	LINC02547,LINC02989	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	11:12069460	25918132	"Yucesoy B"
rs114356520-A	1E-6	-	0.001	33.99	-	[3.51-328.89]	Y_RNA,PTPN3	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	9:109366718	25918132	"Yucesoy B"
rs114646018-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	ADAMTSL1,SAXO1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	9:18890063	25918132	"Yucesoy B"
rs115683773-A	7E-6	-	0.018	4.48	-	[2.19-9.17]	LINC02268	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	4:174204278	25918132	"Yucesoy B"
rs115882204-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	MPP7	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	10:28301454	25918132	"Yucesoy B"
rs115958457-A	1E-6	-	0.001	34.43	-	[3.56-333.11]	LINC02188,LINC02181	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	16:86793401	25918132	"Yucesoy B"
rs116146467-A	9E-7	-	0.013	5.61	-	[2.59-12.16]	LINC01615	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	6:169157918	25918132	"Yucesoy B"
rs116212486-A	2E-6	-	0.028	3.92	-	[2.13-7.21]	GIGYF2,EFHD1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	2:232689486	25918132	"Yucesoy B"
rs116278466-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	COX7A2,COL12A1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	6:75236034	25918132	"Yucesoy B"
rs11633886-C	5E-6	-	0.467	2.24	-	[1.57-3.19]	SQOR,MTND5P40	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	15:45786109	25918132	"Yucesoy B"
rs11635191-A	1E-6	-	0.217	2.32	-	[1.64-3.3]	CCDC33	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	15:74257709	25918132	"Yucesoy B"
rs116493700-G	7E-6	-	0.005	7.7	-	[2.7-21.93]	SLC30A1,RD3	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	1:211565125	25918132	"Yucesoy B"
rs116520962-A	2E-6	-	0.002	15.23	-	[3.38-68.72]	KLKP1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	19:50895171	25918132	"Yucesoy B"
rs116940963-G	2E-6	-	0.007	7.39	-	[2.82-19.36]	SNAP25,SNAP25-AS1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	20:10290719	25918132	"Yucesoy B"
rs117260909-C	7E-6	-	0.005	7.69	-	[2.7-21.9]	LINC01231	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	9:3195775	25918132	"Yucesoy B"
rs117405208-C	2E-6	-	0.002	15.23	-	[3.38-68.72]	MTCO1P49,ZFAT	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	8:133955165	25918132	"Yucesoy B"
rs117628011-A	5E-6	-	0.054	3.06	-	[1.85-5.04]	PKMP4,HNF4G	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	8:75406931	25918132	"Yucesoy B"
rs118079879-A	1E-7	-	0.013	5.93	-	[2.82-12.48]	PDZRN4	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	12:41319504	25918132	"Yucesoy B"
rs118106262-G	8E-6	-	0.018	4.47	-	[2.19-9.15]	PTPRD	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	9:8658954	25918132	"Yucesoy B"
rs11877305-A	1E-6	-	0.001	34.08	-	[3.52-329.69]	RNA5SP461,BDP1P	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	18:77739121	25918132	"Yucesoy B"
rs11971779-A	1E-6	-	0.169	2.43	-	[1.69-3.5]	FMC1-LUC7L2,LUC7L2	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	7:139355512	25918132	"Yucesoy B"
rs12074934-C	2E-6	-	0.002	15.23	-	[3.38-68.72]	OR10J3,OR10J7P	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	1:159338281	25918132	"Yucesoy B"
rs12451788-?	1E-6	-	0.610	2.7	-	[1.79-4]	DPH1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	17:2037754	25918132	"Yucesoy B"
rs12691052-A	1E-6	-	0.001	34.03	-	[3.52-329.29]	CETP	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	16:56973600	25918132	"Yucesoy B"
rs2309284-A	7E-7	-	0.023	4.43	-	[2.34-8.38]	NDUFB5P1,RNA5SP173	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	4:180182576	25918132	"Yucesoy B"
rs2514805-G	1E-8	-	0.118	2.95	-	[2-4.35]	CDH17	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	8:94155019	25918132	"Yucesoy B"
rs74377925-G	2E-6	-	0.013	5.34	-	[2.48-11.51]	MGST1	"Diisocyanate-induced asthma"	"asthma,response to diisocyanate"	-	GCST002875	12:16546316	25918132	"Yucesoy B"
rs10152595-C	1E-20	-	NR	-	-	-	SMAD3	"Nonatopic asthma and/or waist-to-hip ratio adjusted for BMI"	"BMI-adjusted waist-hip ratio,asthma"	-	GCST009862	15:67183150	31669095	"Zhu Z"
rs112104755-A	7E-10	-	NR	-	-	-	RBBP8	"Nonatopic asthma and/or waist-to-hip ratio adjusted for BMI"	"BMI-adjusted waist-hip ratio,asthma"	-	GCST009862	18:23000571	31669095	"Zhu Z"
rs11213940-C	2E-13	-	NR	-	-	-	SIK2,LAYN	"Nonatopic asthma and/or waist-to-hip ratio adjusted for BMI"	"BMI-adjusted waist-hip ratio,asthma"	-	GCST009862	11:111563202	31669095	"Zhu Z"
rs12491785-C	1E-12	-	NR	-	-	-	MECOM	"Nonatopic asthma and/or waist-to-hip ratio adjusted for BMI"	"BMI-adjusted waist-hip ratio,asthma"	-	GCST009862	3:169128913	31669095	"Zhu Z"
