riskAllele	pValue	pValueAnnotation	riskFrequency	orValue	beta	ci	mappedGenes	traitName	efoTraits	bgTraits	accessionId	locations	pubmedId	author
chr3:57041866-A	4E-13	-	NR	1.171	-	[1.122-1.223]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr12:65324519-G	1E-6	-	NR	1.189	-	[1.109-1.276]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr5:80384899-G	5E-16	-	NR	1.192	-	[1.143-1.244]	-	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST012179	-	34302048	"Qu HQ"
chr9:5703334-T	5E-8	-	NR	2.398	-	[1.752-3.284]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:28485841-G	4E-39	-	NR	2.4	-	[2.105-2.736]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:28355925-A	4E-39	-	NR	2.402	-	[2.107-2.739]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr2:117481369-T	4E-8	-	NR	2.412	-	[1.76-3.306]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:29238474-C	6E-43	-	NR	2.422	-	[2.135-2.748]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:28705657-A	4E-41	-	NR	2.428	-	[2.133-2.763]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:29051468-G	3E-42	-	NR	2.437	-	[2.144-2.77]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:29499942-A	2E-43	-	NR	2.449	-	[2.157-2.78]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:30331468-G	2E-47	-	NR	2.46	-	[2.178-2.779]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:28939145-G	7E-43	-	NR	2.469	-	[2.17-2.809]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:29388554-G	6E-45	-	NR	2.475	-	[2.181-2.808]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:30441472-C	1E-52	-	NR	2.51	-	[2.23-2.824]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr9:71822481-T	5E-8	-	NR	2.515	-	[1.806-3.504]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:30157766-T	1E-51	-	NR	2.534	-	[2.246-2.858]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:30733315-T	7E-56	-	NR	2.545	-	[2.266-2.858]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:30576624-G	1E-57	-	NR	2.573	-	[2.292-2.889]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr2:60197190-T	2E-9	-	NR	2.584	-	[1.894-3.526]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr16:73991175-G	2E-8	-	NR	2.605	-	[1.866-3.636]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:30843488-C	2E-62	-	NR	2.634	-	[2.351-2.951]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:31000992-G	2E-64	-	NR	2.658	-	[2.373-2.976]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr16:9864106-C	7E-11	-	NR	2.708	-	[2.008-3.652]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:31229085-A	2E-75	-	NR	2.724	-	[2.448-3.031]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:31117579-T	6E-72	-	NR	2.761	-	[2.471-3.085]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr2:62744832-C	1E-8	-	NR	2.793	-	[1.96-3.98]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:31348918-A	9E-76	-	NR	2.856	-	[2.555-3.194]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:33020111-G	1E-12	-	NR	1.912	-	[1.599-2.286]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:33647094-C	4E-8	-	NR	2.042	-	[1.581-2.638]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:25864590-T	2E-22	-	NR	2.1	-	[1.809-2.437]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:26732200-G	2E-28	-	NR	2.11	-	[1.849-2.408]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:25710343-A	7E-23	-	NR	2.116	-	[1.823-2.457]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:26073147-A	9E-24	-	NR	2.127	-	[1.836-2.464]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:26266083-C	8E-27	-	NR	2.158	-	[1.875-2.484]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr5:81431680-A	3E-10	-	NR	2.185	-	[1.713-2.788]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:25513951-A	3E-23	-	NR	2.186	-	[1.873-2.551]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:27700521-C	4E-33	-	NR	2.25	-	[1.971-2.569]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:26408323-G	4E-31	-	NR	2.262	-	[1.971-2.597]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:27803328-C	6E-34	-	NR	2.27	-	[1.989-2.59]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:26935600-T	1E-31	-	NR	2.271	-	[1.979-2.606]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:26581807-T	1E-31	-	NR	2.275	-	[1.983-2.61]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:27104763-G	7E-32	-	NR	2.277	-	[1.985-2.613]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:27559448-G	2E-34	-	NR	2.277	-	[1.996-2.597]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:27457865-C	2E-32	-	NR	2.29	-	[1.997-2.626]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:27281907-A	7E-33	-	NR	2.299	-	[2.006-2.636]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:27911422-A	2E-35	-	NR	2.314	-	[2.028-2.641]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:28107123-T	5E-36	-	NR	2.338	-	[2.047-2.67]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:28235278-G	5E-37	-	NR	2.356	-	[2.065-2.69]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:30018547-A	3E-42	-	NR	2.373	-	[2.096-2.688]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:29785031-G	5E-42	-	NR	2.378	-	[2.099-2.694]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:29639324-C	4E-42	-	NR	2.382	-	[2.102-2.7]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
chr6:28594470-T	7E-39	-	NR	2.385	-	[2.093-2.718]	-	"Type 1 diabetes with low genetic risk score"	"type 1 diabetes mellitus"	-	GCST90000181	-	34302048	"Qu HQ"
rs10213692-C	3E-9	-	0.241	0.912	-	-	ANKRD55	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	5:56146422	34127860	"Robertson CC"
rs9405661-A	2E-9	-	0.514	1.08	-	-	EXOC2,IRF4	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	6:424915	34127860	"Robertson CC"
rs12665429-C	1E-13	-	0.37	0.907	-	-	LINC03004	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	6:137682468	34127860	"Robertson CC"
rs212408-T	1E-15	-	0.638	1.112	-	-	TAGAP-AS1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	6:159049210	34127860	"Robertson CC"
rs17143056-G	2E-8	-	0.183	0.909	-	-	ITGB8,EEF1A1P27	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	7:20557306	34127860	"Robertson CC"
rs10245867-T	3E-8	-	0.331	0.928	-	-	JAZF1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	7:28102567	34127860	"Robertson CC"
rs2250903-T	1E-10	-	0.283	0.905	-	-	OR7E158P,CTSB	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	8:11877675	34127860	"Robertson CC"
rs1405209-C	3E-8	-	0.375	1.075	-	-	STX17-DT,NR4A3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	9:99823263	34127860	"Robertson CC"
rs722988-C	3E-15	-	0.367	1.108	-	-	IATPR,NRP1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	10:33137219	34127860	"Robertson CC"
rs11033048-T	2E-10	-	0.366	1.091	-	-	SLC1A2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:35267496	34127860	"Robertson CC"
rs79538630-T	1E-9	-	0.035	1.213	-	-	SLC15A3,CD6	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:60961822	34127860	"Robertson CC"
rs968567-T	8E-9	-	0.177	0.903	-	-	FADS1,FADS2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:61828092	34127860	"Robertson CC"
rs645078-C	3E-9	-	0.385	0.925	-	-	RPS6KA4	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:64367826	34127860	"Robertson CC"
rs605093-T	4E-9	-	0.47	1.077	-	-	FLI1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:128734337	34127860	"Robertson CC"
rs1805731-C	4E-8	-	0.389	1.073	-	-	M6PR	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	12:8942630	34127860	"Robertson CC"
rs7313065-A	3E-9	-	0.162	1.101	-	-	SPRYD3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	12:53077434	34127860	"Robertson CC"
rs74537115-T	5E-9	-	0.141	1.109	-	-	LINC02341	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	13:42343795	34127860	"Robertson CC"
rs911263-T	3E-8	-	0.71	1.083	-	-	RAD51B	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	14:68286876	34127860	"Robertson CC"
rs4238595-C	2E-11	-	0.687	0.912	-	-	GP2,UMOD	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	16:20331769	34127860	"Robertson CC"
rs1052553-G	2E-15	-	0.232	0.879	-	-	MAPT	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	17:45996523	34127860	"Robertson CC"
rs2597169-G	3E-9	-	0.348	1.081	-	-	PRR15L	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	17:47956725	34127860	"Robertson CC"
rs56178904-T	7E-11	-	0.187	0.898	-	-	GATD3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	21:44204668	34127860	"Robertson CC"
rs2269242-C	5E-12	-	0.196	1.11	-	-	PGM1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:63643011	34127860	"Robertson CC"
rs968567-T	8E-9	-	0.177	0.903	-	-	FADS1,FADS2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:61828092	34127860	"Robertson CC"
rs2641348-G	2E-8	-	0.107	1.113	-	-	ADAM30	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:119895261	34127860	"Robertson CC"
rs605093-T	4E-9	-	0.47	1.077	-	-	FLI1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:128734337	34127860	"Robertson CC"
rs78037977-G	2E-9	-	0.124	0.884	-	-	FASLG,SLC25A38P1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:172746562	34127860	"Robertson CC"
rs7313065-A	3E-9	-	0.162	1.101	-	-	SPRYD3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	12:53077434	34127860	"Robertson CC"
rs74537115-T	5E-9	-	0.141	1.109	-	-	LINC02341	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	13:42343795	34127860	"Robertson CC"
rs911263-T	3E-8	-	0.71	1.083	-	-	RAD51B	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	14:68286876	34127860	"Robertson CC"
rs4238595-C	2E-11	-	0.687	0.912	-	-	GP2,UMOD	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	16:20331769	34127860	"Robertson CC"
rs1052553-G	2E-15	-	0.232	0.879	-	-	MAPT	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	17:45996523	34127860	"Robertson CC"
rs2597169-G	3E-9	-	0.348	1.081	-	-	PRR15L	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	17:47956725	34127860	"Robertson CC"
rs56178904-T	7E-11	-	0.187	0.898	-	-	GATD3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	21:44204668	34127860	"Robertson CC"
rs34090353-C	1E-8	-	0.361	1.078	-	-	RPAP2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:92358141	34127860	"Robertson CC"
rs2641348-G	2E-8	-	0.107	1.113	-	-	ADAM30	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:119895261	34127860	"Robertson CC"
rs2229238-C	1E-12	-	0.813	0.896	-	-	IL6R	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:154465420	34127860	"Robertson CC"
rs78037977-G	2E-9	-	0.124	0.884	-	-	FASLG,SLC25A38P1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:172746562	34127860	"Robertson CC"
rs2816313-A	5E-9	-	0.719	1.09	-	-	RGS21,RGS1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:192570207	34127860	"Robertson CC"
rs11120029-T	2E-8	-	0.147	1.102	-	-	TATDN3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:212796238	34127860	"Robertson CC"
rs10169963-T	3E-8	-	0.58	1.074	-	-	MIR3681HG	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	2:12512805	34127860	"Robertson CC"
rs10245867-T	3E-8	-	0.331	0.928	-	-	JAZF1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	7:28102567	34127860	"Robertson CC"
rs2250903-T	1E-10	-	0.283	0.905	-	-	OR7E158P,CTSB	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	8:11877675	34127860	"Robertson CC"
rs1405209-C	3E-8	-	0.375	1.075	-	-	STX17-DT,NR4A3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	9:99823263	34127860	"Robertson CC"
rs722988-C	3E-15	-	0.367	1.108	-	-	IATPR,NRP1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	10:33137219	34127860	"Robertson CC"
rs337637-A	3E-10	-	0.364	0.919	-	-	KLF3-AS1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	4:38602849	34127860	"Robertson CC"
rs1876142-T	2E-14	-	0.658	0.905	-	-	TTC33	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	5:40521603	34127860	"Robertson CC"
rs79538630-T	1E-9	-	0.035	1.213	-	-	SLC15A3,CD6	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:60961822	34127860	"Robertson CC"
rs34090353-C	1E-8	-	0.361	1.078	-	-	RPAP2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:92358141	34127860	"Robertson CC"
rs645078-C	3E-9	-	0.385	0.925	-	-	RPS6KA4	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:64367826	34127860	"Robertson CC"
rs2229238-C	1E-12	-	0.813	0.896	-	-	IL6R	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:154465420	34127860	"Robertson CC"
rs1805731-C	4E-8	-	0.389	1.073	-	-	M6PR	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	12:8942630	34127860	"Robertson CC"
rs2816313-A	5E-9	-	0.719	1.09	-	-	RGS21,RGS1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:192570207	34127860	"Robertson CC"
rs11120029-T	2E-8	-	0.147	1.102	-	-	TATDN3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:212796238	34127860	"Robertson CC"
rs10169963-T	3E-8	-	0.58	1.074	-	-	MIR3681HG	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	2:12512805	34127860	"Robertson CC"
rs12712067-T	4E-9	-	0.358	0.925	-	-	AFF3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	2:100147438	34127860	"Robertson CC"
rs7582694-G	3E-9	-	0.773	0.916	-	-	STAT4	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	2:191105394	34127860	"Robertson CC"
rs10933559-G	3E-11	-	0.208	1.109	-	-	FARP2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	2:241468331	34127860	"Robertson CC"
rs113881148-A	6E-9	-	0.626	1.082	-	-	DGKQ	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	4:973543	34127860	"Robertson CC"
rs337637-A	3E-10	-	0.364	0.919	-	-	KLF3-AS1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	4:38602849	34127860	"Robertson CC"
rs1876142-T	2E-14	-	0.658	0.905	-	-	TTC33	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	5:40521603	34127860	"Robertson CC"
rs10213692-C	3E-9	-	0.241	0.912	-	-	ANKRD55	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	5:56146422	34127860	"Robertson CC"
rs9405661-A	2E-9	-	0.514	1.08	-	-	EXOC2,IRF4	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	6:424915	34127860	"Robertson CC"
rs2269242-C	5E-12	-	0.196	1.11	-	-	PGM1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	1:63643011	34127860	"Robertson CC"
rs12665429-C	1E-13	-	0.37	0.907	-	-	LINC03004	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	6:137682468	34127860	"Robertson CC"
rs212408-T	1E-15	-	0.638	1.112	-	-	TAGAP-AS1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	6:159049210	34127860	"Robertson CC"
rs17143056-G	2E-8	-	0.183	0.909	-	-	ITGB8,EEF1A1P27	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	7:20557306	34127860	"Robertson CC"
rs12712067-T	4E-9	-	0.358	0.925	-	-	AFF3	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	2:100147438	34127860	"Robertson CC"
rs7582694-G	3E-9	-	0.773	0.916	-	-	STAT4	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	2:191105394	34127860	"Robertson CC"
rs10933559-G	3E-11	-	0.208	1.109	-	-	FARP2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	2:241468331	34127860	"Robertson CC"
rs113881148-A	6E-9	-	0.626	1.082	-	-	DGKQ	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	4:973543	34127860	"Robertson CC"
rs11033048-T	2E-10	-	0.366	1.091	-	-	SLC1A2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90013445	11:35267496	34127860	"Robertson CC"
rs689-T	1E-160	-	0.71	2.21	-	[2.08-2.34]	INS,INS-IGF2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST010681	11:2160994	32005708	"Forgetta V"
rs2128344-A	8E-12	-	0.0055	2.12	-	[1.71-2.63]	LINC00320	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST010681	21:20724226	32005708	"Forgetta V"
rs60587303-C	3E-9	-	0.0051	1.97	-	[1.58-2.47]	STK39	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST010681	2:168190122	32005708	"Forgetta V"
rs192324744-G	2E-11	-	0.0131	1.63	-	[1.41-1.88]	LRP1B	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST010681	2:141543366	32005708	"Forgetta V"
rs34536443-G	2E-11	-	0.0515	1.45	-	[1.31-1.62]	TYK2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST010681	19:10352442	32005708	"Forgetta V"
rs2269247-T	1E-10	-	0.18	1.17	-	[1.12-1.23]	PGM1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST010681	1:63641613	32005708	"Forgetta V"
rs926169-T	9E-6	-	0.36	1.28	-	[1.15–1.42]	CTLA4	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST009916	2:203858029	30659077	"Onengut-Gumuscu S"
rs9273363-A	5E-138	-	0.13	5.48	-	[4.80–6.27]	HLA-DQA1,HLA-DQB1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST009916	6:32658495	30659077	"Onengut-Gumuscu S"
rs1578060-C	2E-6	-	0.13	1.42	-	[1.23–1.64]	MIR588,CENPW	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST009916	6:126391101	30659077	"Onengut-Gumuscu S"
rs10788599-?	1E-6	-	0.83	1.4492754	-	-	RNLS	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST009916	10:88428167	30659077	"Onengut-Gumuscu S"
rs3842727-T	1E-13	-	0.26	1.53	-	[1.37–1.72]	INS,TH	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST009916	11:2163618	30659077	"Onengut-Gumuscu S"
rs56380902-C	1E-8	-	0.44	1.35	-	[1.22–1.50]	GSDMB	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST009916	17:39910119	30659077	"Onengut-Gumuscu S"
rs2476601-G	1E-50	-	NR	-	"0.4287 unit decrease"	[0.37-0.48]	PTPN22	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	1:113834946	34594039	"Sakaue S"
rs7567242-A	4E-9	-	NR	-	"0.1416 unit increase"	[0.094-0.189]	MIR4432HG,RNA5SP94	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	2:60326008	34594039	"Sakaue S"
rs9273367-T	6E-306	-	NR	-	"0.7272 unit increase"	[0.69-0.77]	HLA-DQB1,HLA-DQA1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	6:32658661	34594039	"Sakaue S"
rs17711850-C	2E-9	-	NR	-	"0.1236 unit increase"	[0.083-0.164]	BACH2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	6:90155151	34594039	"Sakaue S"
rs3757787-T	1E-8	-	NR	-	"0.4363 unit increase"	[0.29-0.59]	PAX4,SND1-DT	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	7:127618330	34594039	"Sakaue S"
rs10811662-A	1E-10	-	NR	-	"0.1412 unit decrease"	[0.098-0.184]	CDKN2B-AS1,DMRTA1	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	9:22134254	34594039	"Sakaue S"
rs7903146-T	1E-14	-	NR	-	"0.1668 unit increase"	[0.12-0.21]	TCF7L2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	10:112998590	34594039	"Sakaue S"
rs706779-C	3E-8	-	NR	-	"0.0963 unit decrease"	[0.062-0.13]	IL2RA	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	10:6056861	34594039	"Sakaue S"
rs3842753-G	8E-44	-	NR	-	"0.3085 unit increase"	[0.26-0.35]	INS-IGF2,INS	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	11:2159830	34594039	"Sakaue S"
rs3184504-C	4E-14	-	NR	-	"0.1433 unit decrease"	[0.11-0.18]	SH2B3,ATXN2	"Type 1 diabetes"	"type 1 diabetes mellitus"	-	GCST90018925	12:111446804	34594039	"Sakaue S"
